TransactionID,BorrowDate,DueDate,ReturnDate,TransactionStatus,OverdueFlag,LoanDurationDays,DaysOverdue,MemberID,Age,AgeGroup,Gender,MembershipType,City,BookTitle,Author,Category,PublishedYear,BookPriceNPR,FineAmountNPR,BorrowYear
T004591,2025-01-21,2025-02-06,2025-02-04,Returned,On Time,14.0,0.0,M00579,49,36-50,Male,Student,Kathmandu,Modern Networking Techniques,Victor Pollard,Economics,2021,1025,0,2025
T004592,2024-04-29,2024-05-19,2024-05-18,Returned,On Time,19.0,0.0,M02002,25,18-25,Female,Researcher,Kathmandu,Complete Self Help Handbook,Crystal Morgan,Finance,2024,1175,0,2024
T004593,2024-01-07,2024-01-31,2024-02-01,Returned,Overdue,25.0,1.0,M00285,49,36-50,Male,Researcher,Kathmandu,Practical Marketing Guide,Dr. David Ward,Economics,2013,2125,10,2024
T004594,2025-03-30,2025-04-14,2025-04-13,Returned,On Time,14.0,0.0,M00318,17,Under 18,Female,Student,Kathmandu,Advanced Cloud Computing Concepts,Sharon Harvey,Economics,2009,1250,0,2025
T004595,2025-01-01,2025-01-09,2025-01-09,Returned,On Time,8.0,0.0,M00272,47,36-50,Male,Public,Pokhara,Advanced Machine Learning Techniques,Sarah Moreno,Fiction,2020,2325,0,2025
T004596,2024-05-01,2024-05-15,2024-05-12,Returned,On Time,11.0,0.0,M01161,24,18-25,Male,Student,Nepalgunj,Advanced AI Guide,Kevin Stevens,Fiction,2023,900,0,2024
T004597,2024-01-07,2024-01-23,2024-01-20,Returned,On Time,13.0,0.0,M00099,54,51-65,Female,Student,Kathmandu,Modern Machine Learning Concepts,Denise Burke,Fiction,2023,2275,0,2024
T004598,2024-03-12,2024-03-26,,Borrowed,On Time,,,M00408,65,51-65,Female,Student,Nepalgunj,Practical Data Science Handbook,Mr. John Johns,Fiction,2019,650,0,2024
T004599,2025-10-16,2025-10-25,,Borrowed,On Time,,,M00377,48,36-50,Female,Public,Biratnagar,Modern Marketing Applications,Matthew Hernandez,Business,2019,1600,0,2025
T004600,2025-03-18,2025-03-26,2025-03-24,Returned,On Time,6.0,0.0,M00761,23,18-25,Female,Public,Pokhara,Complete Machine Learning Techniques,Melissa Thompson,Business,2012,350,0,2025
T004601,2024-10-09,2024-10-17,2024-10-14,Returned,On Time,5.0,0.0,M01952,19,18-25,Male,Public,Biratnagar,Advanced Cyber Security Concepts,Donna Gibson,Computer Science,2022,1350,0,2024
T004602,2024-06-03,2024-06-23,,Borrowed,On Time,,,M01258,61,51-65,Male,Faculty,Biratnagar,Modern History Guide,Jason Ferguson,Networking,2012,600,0,2024
T004603,2025-11-22,2025-12-04,2026-01-04,Returned,Overdue,43.0,31.0,M00184,17,Under 18,Female,Public,Kathmandu,Complete Computer Science Concepts,Jessica Mitchell,Economics,2024,1050,310,2025
T004604,2025-08-16,2025-09-08,,Borrowed,On Time,,,M00742,60,51-65,Female,Researcher,Kathmandu,Modern Finance Applications,Sean Mueller,Fiction,2017,1825,0,2025
T004605,2024-09-23,2024-10-07,2024-10-25,Returned,Overdue,32.0,18.0,M00088,40,36-50,Female,Student,Kathmandu,Essential Self Help Concepts,Megan Sparks,Psychology,2015,2475,180,2024
T004606,2024-12-06,2024-12-14,2024-12-27,Returned,Overdue,21.0,13.0,M00556,58,51-65,Male,Public,Kathmandu,Essential Networking Applications,Brian Love,Computer Science,2017,1900,130,2024
T004607,2024-08-28,2024-09-13,2024-09-11,Returned,On Time,14.0,0.0,M01819,41,36-50,Female,Student,Kathmandu,Modern Business Guide,Sean Berry,Finance,2018,625,0,2024
T004608,2024-10-19,2024-11-12,2024-11-25,Returned,Overdue,37.0,13.0,M00405,33,26-35,Female,Faculty,Kathmandu,Advanced Psychology Handbook,Ronald Lucas,Marketing,2011,2400,130,2024
T004609,2024-02-27,2024-03-10,,Borrowed,On Time,,,M02099,29,26-35,Male,Student,Pokhara,Modern Computer Science Techniques,Justin Huff,Psychology,2020,2400,0,2024
T004610,2024-12-02,2024-12-14,,Borrowed,On Time,,,M02067,46,36-50,Male,Student,Kathmandu,Advanced Marketing Concepts,Jennifer Powell,Psychology,2011,675,0,2024
T004611,2024-02-12,2024-03-05,2024-03-10,Returned,Overdue,27.0,5.0,M00962,58,51-65,Male,Researcher,Kathmandu,Practical Machine Learning Applications,Danny Huang,Fiction,2025,2025,50,2024
T004612,2025-11-15,2025-12-05,2025-12-03,Returned,On Time,18.0,0.0,M00660,57,51-65,Male,Researcher,Kathmandu,Practical Psychology Applications,Kara Fox,History,2018,1425,0,2025
T004613,2025-10-04,2025-10-17,2025-10-22,Returned,Overdue,18.0,5.0,M00261,18,18-25,Female,Public,Kathmandu,Modern Data Science Applications,George Gomez,Data Science,2017,1250,50,2025
T004614,2025-10-17,2025-11-03,2025-11-03,Returned,On Time,17.0,0.0,M01557,22,18-25,Female,Student,Pokhara,Essential History Guide,Michele Shah,Economics,2023,1175,0,2025
T004615,2024-10-04,2024-10-13,2024-10-12,Returned,On Time,8.0,0.0,M00439,35,26-35,Male,Public,Kathmandu,Essential Cloud Computing Concepts,Richard Kennedy,Finance,2014,1375,0,2024
T004616,2025-04-13,2025-05-04,2025-05-04,Returned,On Time,21.0,0.0,M01379,23,18-25,Female,Faculty,Biratnagar,Advanced Computer Science Applications,Anne Jones,Marketing,2022,775,0,2025
T004617,2025-05-11,2025-05-23,2025-05-20,Returned,On Time,9.0,0.0,M00284,57,51-65,Male,Student,Kathmandu,Practical Computer Science Guide,Michaela Simon,Computer Science,2008,475,0,2025
T004618,2025-03-18,2025-04-09,,Borrowed,On Time,,,M01256,15,Under 18,Female,Researcher,Nepalgunj,Modern Economics Handbook,Tony Daniel,History,2011,1450,0,2025
T004619,2024-05-22,2024-06-14,2024-06-14,Returned,On Time,23.0,0.0,M00040,32,26-35,Male,Faculty,Nepalgunj,Practical Fiction Techniques,Vanessa Proctor,Self Help,2012,1175,0,2024
T004620,2025-07-20,2025-08-03,,Borrowed,On Time,,,M00524,26,26-35,Male,Student,Kathmandu,Essential Data Science Techniques,Jermaine Smith,History,2009,1525,0,2025
T004621,2025-09-03,2025-09-18,2025-09-27,Returned,Overdue,24.0,9.0,M01543,33,26-35,Male,Student,Pokhara,Complete Self Help Techniques,Edwin Greer,Economics,2013,900,90,2025
T004622,2024-07-26,2024-08-07,2024-08-07,Returned,On Time,12.0,0.0,M00776,24,18-25,Female,Student,Pokhara,Complete Psychology Concepts,Karen Brown,AI,2023,575,0,2024
T004623,2024-10-03,2024-10-17,2024-10-16,Returned,On Time,13.0,0.0,M00905,22,18-25,Female,Student,Pokhara,Advanced Psychology Guide,Mrs. Angelica Meyer,Fiction,2024,2025,0,2024
T004624,2025-02-13,2025-03-05,,Borrowed,On Time,,,M01155,19,18-25,Male,Researcher,Biratnagar,Advanced Psychology Applications,Dennis Oconnor,Fiction,2020,1125,0,2025
T004625,2024-03-09,2024-04-01,2024-04-12,Returned,Overdue,34.0,11.0,M01533,78,65+,Female,Faculty,Kathmandu,Advanced Marketing Applications,Kimberly Wright,Business,2011,1425,110,2024
T004626,2024-01-28,2024-02-10,2024-02-09,Returned,On Time,12.0,0.0,M00312,25,18-25,Male,Public,Kathmandu,Practical Cyber Security Applications,Timothy Boyd,History,2021,1650,0,2024
T004627,2025-02-05,2025-02-16,2025-02-16,Returned,On Time,11.0,0.0,M00815,25,18-25,Male,Public,Biratnagar,Essential Marketing Handbook,Kevin Martinez,Business,2013,675,0,2025
T004628,2025-02-07,2025-02-17,2025-02-14,Returned,On Time,7.0,0.0,M01642,41,36-50,Male,Public,Biratnagar,Practical Fiction Guide,Carolyn Nelson,Networking,2016,1600,0,2025
T004629,2024-10-15,2024-10-27,2024-11-07,Returned,Overdue,23.0,11.0,M01096,33,26-35,Male,Student,Kathmandu,Modern Computer Science Applications,Joann Obrien,Self Help,2013,625,110,2024
T004630,2025-06-03,2025-06-22,2025-06-22,Returned,On Time,19.0,0.0,M01451,18,18-25,Male,Faculty,Pokhara,Advanced Networking Handbook,Charles Hall,Networking,2018,1300,0,2025
T004631,2025-07-02,2025-07-14,2025-07-24,Returned,Overdue,22.0,10.0,M00875,38,36-50,Female,Student,Kathmandu,Essential Cyber Security Guide,Connie Ramsey,Machine Learning,2017,1050,100,2025
T004632,2025-02-08,2025-02-20,,Borrowed,On Time,,,M00389,20,18-25,Female,Public,Kathmandu,Complete Psychology Guide,Robert Morris,History,2014,1050,0,2025
T004633,2024-10-24,2024-11-10,2024-11-23,Returned,Overdue,30.0,13.0,M00871,15,Under 18,Female,Student,Nepalgunj,Modern Cloud Computing Techniques,Tammie Drake,History,2012,1175,130,2024
T004634,2024-10-03,2024-10-15,2024-10-19,Returned,Overdue,16.0,4.0,M00944,19,18-25,Female,Student,Kathmandu,Advanced Economics Handbook,Travis Oconnor,Fiction,2024,2425,40,2024
T004635,2025-09-24,2025-10-04,2025-10-03,Returned,On Time,9.0,0.0,M00920,78,65+,Male,Public,Kathmandu,Complete Data Science Handbook,Brianna Brown,Business,2021,975,0,2025
T004636,2024-06-03,2024-06-16,2024-06-15,Returned,On Time,12.0,0.0,M02149,20,18-25,Male,Student,Kathmandu,Practical AI Techniques,Anita Scott,Machine Learning,2016,2175,0,2024
T004637,2025-10-24,2025-11-02,2025-11-11,Returned,Overdue,18.0,9.0,M00198,21,18-25,Male,Public,Kathmandu,Practical Psychology Techniques,Gregory Young,Fiction,2024,1000,90,2025
T004638,2024-02-25,2024-03-05,2024-03-02,Returned,On Time,6.0,0.0,M02097,34,26-35,Male,Public,Biratnagar,Essential Marketing Concepts,Thomas Fisher,Fiction,2015,450,0,2024
T004639,2024-08-12,2024-09-04,2024-09-10,Returned,Overdue,29.0,6.0,M01887,20,18-25,Male,Faculty,Biratnagar,Modern Finance Techniques,Mario Manning,Fiction,2024,2025,60,2024
T004640,2024-08-10,2024-09-02,,Borrowed,On Time,,,M01089,58,51-65,Male,Researcher,Pokhara,Advanced Cyber Security Concepts,Douglas Frazier,Business,2009,1200,0,2024
T004641,2024-03-25,2024-04-07,,Borrowed,On Time,,,M02031,20,18-25,Female,Student,Kathmandu,Complete Data Science Handbook,Jennifer Arroyo,Data Science,2018,1800,0,2024
T004642,2024-11-21,2024-12-05,2025-01-13,Returned,Overdue,53.0,39.0,M02047,72,65+,Male,Student,Kathmandu,Essential Finance Concepts,Brenda Mullins,Machine Learning,2017,675,390,2024
T004643,2024-09-26,2024-10-10,2024-10-18,Returned,Overdue,22.0,8.0,M01071,41,36-50,Female,Student,Pokhara,Essential Machine Learning Handbook,Joshua Hurley,Marketing,2019,675,80,2024
T004644,2024-04-18,2024-04-27,,Borrowed,On Time,,,M00610,25,18-25,Male,Public,Kathmandu,Advanced Cloud Computing Concepts,Jessica Jackson,Marketing,2012,425,0,2024
T004645,2025-10-08,2025-10-22,2025-10-21,Returned,On Time,13.0,0.0,M02166,18,18-25,Male,Student,Pokhara,Complete Psychology Handbook,Alexander Rodriguez,Machine Learning,2009,2475,0,2025
T004646,2024-11-20,2024-12-05,,Borrowed,On Time,,,M01214,25,18-25,Male,Student,Kathmandu,Modern Self Help Handbook,Brendan King,Networking,2025,2050,0,2024
T004647,2025-03-26,2025-04-07,2025-04-29,Returned,Overdue,34.0,22.0,M00032,61,51-65,Female,Student,Kathmandu,Modern Self Help Concepts,Christian Golden,Finance,2020,1575,220,2025
T004648,2025-01-11,2025-01-31,2025-01-29,Returned,On Time,18.0,0.0,M02052,24,18-25,Female,Researcher,Kathmandu,Advanced Cyber Security Guide,Juan Vega,Self Help,2024,950,0,2025
T004649,2024-09-02,2024-09-24,2024-09-29,Returned,Overdue,27.0,5.0,M00710,25,18-25,Male,Faculty,Kathmandu,Modern Cloud Computing Applications,Joyce Rivers,Cyber Security,2009,2275,50,2024
T004650,2025-08-18,2025-09-09,2025-10-08,Returned,Overdue,51.0,29.0,M01116,15,Under 18,Female,Researcher,Kathmandu,Advanced Machine Learning Handbook,Sandra Brown,Computer Science,2018,525,290,2025
T004651,2025-02-10,2025-02-26,2025-02-24,Returned,On Time,14.0,0.0,M00546,74,65+,Female,Student,Pokhara,Essential Networking Concepts,Summer Cain,Computer Science,2013,700,0,2025
T004652,2024-09-15,2024-09-28,2024-10-06,Returned,Overdue,21.0,8.0,M00413,62,51-65,Male,Student,Kathmandu,Advanced Machine Learning Applications,Antonio Best,Economics,2016,375,80,2024
T004653,2025-05-28,2025-06-05,2025-06-07,Returned,Overdue,10.0,2.0,M00136,20,18-25,Male,Public,Pokhara,Complete Finance Handbook,Shaun Smith,History,2024,1550,20,2025
T004654,2025-03-11,2025-03-25,2025-04-08,Returned,Overdue,28.0,14.0,M00115,35,26-35,Female,Student,Kathmandu,Advanced Marketing Handbook,Angelica Roberson,AI,2014,1075,140,2025
T004655,2025-03-24,2025-04-07,2025-04-07,Returned,On Time,14.0,0.0,M00877,72,65+,Female,Student,Nepalgunj,Modern Computer Science Handbook,Lisa Bailey,Fiction,2010,1550,0,2025
T004656,2024-10-29,2024-11-13,2024-11-26,Returned,Overdue,28.0,13.0,M00522,52,51-65,Male,Student,Kathmandu,Essential Psychology Concepts,Linda Flowers,Psychology,2017,2200,130,2024
T004657,2024-09-25,2024-10-04,2024-10-01,Returned,On Time,6.0,0.0,M01244,17,Under 18,Female,Public,Pokhara,Complete AI Applications,Kristin Patton,Self Help,2020,1400,0,2024
T004658,2024-09-27,2024-10-19,2024-10-19,Returned,On Time,22.0,0.0,M01732,60,51-65,Male,Researcher,Biratnagar,Essential AI Guide,Nicole Bailey,Computer Science,2021,1850,0,2024
T004659,2025-12-31,2026-01-12,2026-01-18,Returned,Overdue,18.0,6.0,M01991,47,36-50,Male,Public,Pokhara,Modern Data Science Applications,Pamela Rivera,Finance,2016,2375,60,2025
T004660,2024-01-23,2024-02-15,,Borrowed,On Time,,,M00247,43,36-50,Male,Researcher,Kathmandu,Complete AI Techniques,Toni Knapp,Data Science,2011,2200,0,2024
T004661,2025-03-21,2025-04-02,2025-03-30,Returned,On Time,9.0,0.0,M01981,42,36-50,Male,Student,Kathmandu,Essential Fiction Guide,Molly Cooper,Self Help,2022,1700,0,2025
T004662,2025-12-24,2026-01-05,2026-01-02,Returned,On Time,9.0,0.0,M00179,56,51-65,Female,Student,Pokhara,Advanced Self Help Applications,John Bailey,Marketing,2014,1050,0,2025
T004663,2025-10-27,2025-11-07,2025-11-04,Returned,On Time,8.0,0.0,M01503,19,18-25,Female,Public,Kathmandu,Advanced Self Help Guide,Robert Maxwell,Machine Learning,2010,2275,0,2025
T004664,2024-08-21,2024-09-03,2024-09-03,Returned,On Time,13.0,0.0,M01804,16,Under 18,Female,Public,Nepalgunj,Complete Marketing Guide,Walter Smith,Business,2009,600,0,2024
T004665,2025-05-06,2025-05-14,2025-05-12,Returned,On Time,6.0,0.0,M00491,52,51-65,Female,Public,Kathmandu,Advanced Networking Applications,Ashley Thomas,Economics,2025,700,0,2025
T004666,2025-10-27,2025-11-15,2025-11-13,Returned,On Time,17.0,0.0,M02004,17,Under 18,Male,Researcher,Nepalgunj,Complete Fiction Handbook,Steven Richards,Business,2014,350,0,2025
T004667,2025-01-16,2025-01-27,2025-01-27,Returned,On Time,11.0,0.0,M00498,21,18-25,Male,Public,Pokhara,Modern Data Science Applications,Jennifer Hernandez,Business,2020,1500,0,2025
T004668,2024-02-01,2024-02-14,2024-02-11,Returned,On Time,10.0,0.0,M01862,19,18-25,Male,Public,Kathmandu,Essential History Handbook,Javier Hancock,Fiction,2025,900,0,2024
T004669,2025-02-13,2025-03-05,,Borrowed,On Time,,,M00574,20,18-25,Female,Researcher,Pokhara,Advanced Fiction Techniques,Melissa Floyd,Fiction,2019,1475,0,2025
T004670,2025-01-16,2025-01-30,2025-01-29,Returned,On Time,13.0,0.0,M01424,16,Under 18,Female,Student,Kathmandu,Complete Computer Science Techniques,Jessica Morton,History,2025,1550,0,2025
T004671,2024-07-26,2024-08-07,2024-08-05,Returned,On Time,10.0,0.0,M02009,44,36-50,Male,Student,Kathmandu,Essential Marketing Concepts,Robert Anderson,History,2010,875,0,2024
T004672,2024-01-15,2024-01-28,2024-01-25,Returned,On Time,10.0,0.0,M01179,30,26-35,Male,Public,Pokhara,Complete Fiction Handbook,David Kelly,Fiction,2020,1350,0,2024
T004673,2025-09-05,2025-09-26,2025-09-26,Returned,On Time,21.0,0.0,M01989,24,18-25,Female,Researcher,Pokhara,Practical AI Handbook,Caitlin Bradley,Fiction,2017,1300,0,2025
T004674,2025-12-08,2025-12-19,,Borrowed,On Time,,,M01610,15,Under 18,Female,Public,Kathmandu,Modern Networking Guide,Roy Cole,Self Help,2025,400,0,2025
T004675,2025-01-02,2025-01-14,,Borrowed,On Time,,,M01516,44,36-50,Male,Student,Pokhara,Essential Economics Techniques,Anna Thomas,Fiction,2018,900,0,2025
T004676,2024-10-03,2024-10-27,2024-10-24,Returned,On Time,21.0,0.0,M01978,65,51-65,Female,Faculty,Kathmandu,Essential Data Science Applications,Donald Smith,Economics,2025,1650,0,2024
T004677,2024-03-19,2024-03-29,2024-03-29,Returned,On Time,10.0,0.0,M02079,68,65+,Male,Public,Biratnagar,Modern Machine Learning Applications,Russell Harper,Fiction,2013,1750,0,2024
T004678,2025-09-04,2025-09-23,2025-09-22,Returned,On Time,18.0,0.0,M02070,35,26-35,Female,Faculty,Kathmandu,Advanced Business Guide,Joyce Holland,Finance,2020,1775,0,2025
T004679,2024-09-13,2024-09-22,2024-09-19,Returned,On Time,6.0,0.0,M01754,25,18-25,Male,Public,Kathmandu,Practical Marketing Techniques,Timothy Smith,Computer Science,2021,2250,0,2024
T004680,2024-01-15,2024-02-05,2024-02-05,Returned,On Time,21.0,0.0,M01243,62,51-65,Male,Faculty,Kathmandu,Practical Data Science Handbook,Jason Alvarado,Self Help,2014,1575,0,2024
T004681,2025-11-24,2025-12-16,2025-12-15,Returned,On Time,21.0,0.0,M00746,31,26-35,Male,Faculty,Biratnagar,Advanced Psychology Concepts,Leah Green,Economics,2018,1175,0,2025
T004682,2024-06-21,2024-07-05,2024-07-03,Returned,On Time,12.0,0.0,M01913,74,65+,Female,Student,Biratnagar,Practical Cloud Computing Applications,Karen Williams,Finance,2021,425,0,2024
T004683,2025-05-14,2025-06-02,,Borrowed,On Time,,,M01276,28,26-35,Female,Faculty,Kathmandu,Advanced Data Science Handbook,Mary Rodriguez,AI,2009,400,0,2025
T004684,2024-04-05,2024-04-27,,Borrowed,On Time,,,M00883,19,18-25,Female,Researcher,Pokhara,Practical Self Help Applications,Jessica Allen,History,2008,500,0,2024
T004685,2025-10-21,2025-10-31,2025-10-30,Returned,On Time,9.0,0.0,M01295,63,51-65,Female,Public,Kathmandu,Practical Fiction Guide,Janice Ortega,Psychology,2014,1975,0,2025
T004686,2024-04-24,2024-05-18,2024-05-15,Returned,On Time,21.0,0.0,M02150,46,36-50,Male,Researcher,Biratnagar,Complete Cyber Security Concepts,Julie Holt,Economics,2008,1650,0,2024
T004687,2025-09-24,2025-10-13,2025-10-15,Returned,Overdue,21.0,2.0,M00342,18,18-25,Female,Faculty,Kathmandu,Advanced Networking Techniques,Joseph Griffin,Fiction,2013,625,20,2025
T004688,2024-04-08,2024-04-25,2024-05-09,Returned,Overdue,31.0,14.0,M01855,37,36-50,Female,Student,Nepalgunj,Practical Data Science Techniques,Angela Hunt,AI,2014,2425,140,2024
T004689,2025-09-09,2025-10-02,2025-10-12,Returned,Overdue,33.0,10.0,M00152,35,26-35,Female,Faculty,Pokhara,Complete Machine Learning Techniques,Joseph Ayala,Cloud Computing,2021,1925,100,2025
T004690,2025-11-29,2025-12-14,2025-12-12,Returned,On Time,13.0,0.0,M01853,35,26-35,Male,Student,Pokhara,Practical Networking Guide,Elizabeth Harmon,Self Help,2017,1800,0,2025
T004691,2024-06-22,2024-07-15,,Borrowed,On Time,,,M01285,15,Under 18,Female,Researcher,Pokhara,Modern Self Help Applications,Meghan Hughes,Machine Learning,2014,475,0,2024
T004692,2025-01-19,2025-02-04,2025-02-03,Returned,On Time,15.0,0.0,M01701,26,26-35,Female,Student,Pokhara,Advanced Cloud Computing Applications,Linda Simmons,Self Help,2018,1625,0,2025
T004693,2025-11-13,2025-12-03,2025-12-01,Returned,On Time,18.0,0.0,M00978,70,65+,Male,Faculty,Kathmandu,Modern Finance Handbook,Thomas Wallace,Business,2023,1075,0,2025
T004694,2025-04-23,2025-05-17,2025-05-16,Returned,On Time,23.0,0.0,M01690,77,65+,Female,Faculty,Biratnagar,Essential Business Techniques,Patricia Myers,Psychology,2014,1375,0,2025
T004695,2024-05-16,2024-05-28,,Borrowed,On Time,,,M00732,25,18-25,Male,Student,Kathmandu,Modern Machine Learning Applications,Carrie Cherry,Data Science,2014,1725,0,2024
T004696,2025-10-12,2025-10-25,2025-10-22,Returned,On Time,10.0,0.0,M01943,27,26-35,Female,Student,Kathmandu,Modern Business Guide,Richard Good,Data Science,2014,925,0,2025
T004697,2024-08-28,2024-09-13,2024-09-12,Returned,On Time,15.0,0.0,M02050,57,51-65,Male,Student,Nepalgunj,Modern Data Science Applications,Christine Wiley,AI,2015,1325,0,2024
T004698,2024-02-21,2024-03-13,,Borrowed,On Time,,,M01348,41,36-50,Male,Faculty,Pokhara,Essential Marketing Techniques,Jennifer Alexander,Data Science,2010,1050,0,2024
T004699,2024-10-27,2024-11-10,,Borrowed,On Time,,,M01319,38,36-50,Female,Student,Kathmandu,Advanced Cloud Computing Applications,Scott Carter,Business,2008,2450,0,2024
T004700,2025-11-03,2025-11-16,,Borrowed,On Time,,,M00569,22,18-25,Female,Public,Kathmandu,Complete Networking Handbook,Frank Parker,Data Science,2016,2475,0,2025
T004701,2025-11-26,2025-12-15,2025-12-13,Returned,On Time,17.0,0.0,M01205,19,18-25,Female,Faculty,Biratnagar,Modern Cloud Computing Handbook,David Dominguez,Networking,2009,1750,0,2025
T004702,2024-10-21,2024-10-30,2024-10-30,Returned,On Time,9.0,0.0,M00133,38,36-50,Male,Public,Kathmandu,Complete Cyber Security Applications,Joshua Estrada,History,2019,1950,0,2024
T004703,2024-04-06,2024-04-22,2024-04-22,Returned,On Time,16.0,0.0,M02145,17,Under 18,Female,Student,Kathmandu,Practical Finance Handbook,Jennifer Wilson,Machine Learning,2011,1425,0,2024
T004704,2025-05-13,2025-06-01,2025-05-30,Returned,On Time,17.0,0.0,M00471,46,36-50,Male,Researcher,Kathmandu,Complete Self Help Handbook,Brittany Wilkins,Fiction,2021,1225,0,2025
T004705,2025-04-29,2025-05-14,,Borrowed,On Time,,,M00844,24,18-25,Female,Student,Kathmandu,Advanced Cloud Computing Techniques,Christopher Parker,Cloud Computing,2015,2475,0,2025
T004706,2024-02-10,2024-02-23,2024-02-22,Returned,On Time,12.0,0.0,M01534,78,65+,Male,Public,Biratnagar,Complete Data Science Guide,Christina Nichols,Machine Learning,2021,1300,0,2024
